yas;yipranma;is_seyahati;gunluk_oran;departman;evden_uzaklik;egitim;egitim_alani;calisan_sayisi;calisan_no;cevre_memnuniyeti;cinsiyet;saatlik_ucret;is_katilimi;meslek_seviyesi;is_rolu;is_memnuniyeti;medeni_hal;aylik_gelir;aylik_oran;kidem;18_ustu;mesai;maas_zam_yuzde;performans_degerlendirmesi;iliski_memnuniyeti;standart_saatler;stok_opsiyon_seviyesi;toplam_calisma_yili;gecen_sene_egitim_sureleri;is_yasam_dengesi;sirkette_yil;mevcut_rolde_yil;son_promosyondan-buyana_gecen_yil;mevcut_yonetici_ile_yil
41;Hayir;Bazen;548;Arastirma Gelistirme;9;4;Fen;1;1772;3;Erkek;94;3;1;Lobarant;1;Bosanmis;2289;20520;1;Y;Hayir;20;4;2;80;2;5;2;3;5;3;0;4
34;Hayir;Hic;1375;Satis;10;3;Fen;1;1774;4;Erkek;87;3;2;Satis Yoneticisi;3;Bosanmis;4001;12313;1;Y;Evet;14;3;3;80;1;15;3;3;15;14;0;7
53;Hayir;Hic;661;Arastirma Gelistirme;1;4;Tip;1;1775;1;Kadin;60;2;4;Uretim Direktoru;3;Evli;12965;22308;4;Y;Evet;20;4;4;80;3;27;2;2;3;2;0;2
43;Hayir;Bazen;244;Insan Kaynaklari;2;3;Fen;1;1778;2;Erkek;97;3;1;Insan Kaynaklari;4;Bekar;3539;5033;0;Y;Hayir;13;3;2;80;0;10;5;3;9;7;1;8
34;Hayir;Bazen;511;Satis;3;2;Fen;1;1779;4;Kadin;32;1;2;Satis Yoneticisi;4;Bekar;6029;25353;5;Y;Hayir;12;3;1;80;0;6;3;3;2;2;2;2
21;Evet;Bazen;337;Satis;7;1;Pazarlama;1;1780;2;Erkek;31;3;1;Satis Temsilcisi;2;Bekar;2679;4567;1;Y;Hayir;13;3;2;80;0;1;3;3;1;0;1;0
38;Hayir;Bazen;1153;Arastirma Gelistirme;6;2;Diger;1;1782;4;Kadin;40;2;1;Lobarant;3;Evli;3702;16376;1;Y;Hayir;11;3;2;80;1;5;3;3;5;4;0;4
22;Evet;Bazen;1294;Arastirma Gelistirme;8;1;Tip;1;1783;3;Kadin;79;3;1;Lobarant;1;Evli;2398;15999;1;Y;Evet;17;3;3;80;0;1;6;3;1;0;0;0
31;Hayir;Bazen;196;Satis;29;4;Pazarlama;1;1784;1;Kadin;91;2;2;Satis Yoneticisi;4;Evli;5468;13402;1;Y;Hayir;14;3;1;80;2;13;3;3;12;7;5;7
51;Hayir;Bazen;942;Arastirma Gelistirme;3;3;Teknik;1;1786;1;Kadin;53;3;3;Yonetici;3;Evli;13116;22984;2;Y;Hayir;11;3;4;80;0;15;2;3;2;2;2;2
37;Hayir;Bazen;589;Satis;9;2;Pazarlama;1;1787;2;Erkek;46;2;2;Satis Yoneticisi;2;Evli;4189;8800;1;Y;Hayir;14;3;1;80;2;5;2;3;5;2;0;3
46;Hayir;Bazen;734;Arastirma Gelistirme;2;4;Tip;1;1789;3;Erkek;46;3;5;Arastirma Direktoru;4;Bosanmis;19328;14218;7;Y;Evet;17;3;3;80;1;24;3;3;2;1;2;2
36;Hayir;Bazen;1383;Arastirma Gelistirme;10;3;Fen;1;1790;4;Erkek;90;3;3;Saglik IsleriTemsilcisi;1;Evli;8321;25949;7;Y;Evet;13;3;4;80;1;15;1;3;12;8;5;7
44;Evet;Surekli;429;Arastirma Gelistirme;1;2;Tip;1;1792;3;Erkek;99;3;1;Arastirmaci;2;Bosanmis;2342;11092;1;Y;Evet;12;3;3;80;3;6;2;2;5;3;2;3
37;Hayir;Bazen;1239;Insan Kaynaklari;8;2;Diger;1;1794;3;Erkek;89;3;2;Insan Kaynaklari;2;Bosanmis;4071;12832;2;Y;Hayir;13;3;3;80;0;19;4;2;10;0;4;7
35;Evet;Bazen;303;Satis;27;3;Fen;1;1797;3;Erkek;84;3;2;Satis Yoneticisi;4;Bekar;5813;13492;1;Y;Evet;18;3;4;80;0;10;2;3;10;7;7;7
33;Hayir;Bazen;867;Arastirma Gelistirme;8;4;Fen;1;1798;4;Erkek;90;4;1;Arastirmaci;1;Evli;3143;6076;6;Y;Hayir;19;3;2;80;1;14;1;3;10;8;7;6
28;Hayir;Bazen;1181;Arastirma Gelistirme;1;3;Fen;1;1799;3;Erkek;82;3;1;Arastirmaci;4;Evli;2044;5531;1;Y;Hayir;11;3;3;80;1;5;6;4;5;3;0;3
39;Hayir;Bazen;1253;Arastirma Gelistirme;10;1;Tip;1;1800;3;Erkek;65;3;3;Arastirma Direktoru;3;Bekar;13464;7914;7;Y;Hayir;21;4;3;80;0;9;3;3;4;3;2;2
46;Hayir;Hic;849;Satis;26;2;Fen;1;1801;2;Erkek;98;2;2;Satis Yoneticisi;2;Bekar;7991;25166;8;Y;Hayir;15;3;3;80;0;6;3;3;2;2;2;2
40;Hayir;Bazen;616;Arastirma Gelistirme;2;2;Fen;1;1802;3;Kadin;99;3;1;Lobarant;1;Evli;3377;25605;4;Y;Hayir;17;3;4;80;1;7;5;2;4;3;0;2
42;Hayir;Bazen;1128;Arastirma Gelistirme;13;3;Tip;1;1803;2;Erkek;95;4;2;Saglik IsleriTemsilcisi;1;Evli;5538;5696;5;Y;Hayir;18;3;3;80;2;10;2;2;0;0;0;0
35;Hayir;Hic;1180;Arastirma Gelistirme;2;2;Tip;1;1804;2;Erkek;90;3;2;Uretim Direktoru;4;Bosanmis;5762;24442;2;Y;Hayir;14;3;3;80;1;15;6;3;7;7;1;7
38;Hayir;Hic;1336;Insan Kaynaklari;2;3;Insan Kaynaklari;1;1805;1;Erkek;100;3;1;Insan Kaynaklari;2;Bosanmis;2592;7129;5;Y;Hayir;13;3;4;80;3;13;3;3;11;10;3;8
34;Evet;Surekli;234;Arastirma Gelistirme;9;4;Fen;1;1807;4;Erkek;93;3;2;Lobarant;1;Evli;5346;6208;4;Y;Hayir;17;3;3;80;1;11;3;2;7;1;0;7
37;Evet;Bazen;370;Arastirma Gelistirme;10;4;Tip;1;1809;4;Erkek;58;3;2;Uretim Direktoru;1;Bekar;4213;4992;1;Y;Hayir;15;3;2;80;0;10;4;1;10;3;0;8
39;Hayir;Surekli;766;Satis;20;3;Fen;1;1812;3;Erkek;83;3;2;Satis Yoneticisi;4;Bosanmis;4127;19188;2;Y;Hayir;18;3;4;80;1;7;6;3;2;1;2;2
43;Hayir;Hic;343;Arastirma Gelistirme;9;3;Fen;1;1813;1;Erkek;52;3;1;Arastirmaci;3;Bekar;2438;24978;4;Y;Hayir;13;3;3;80;0;7;2;2;3;2;1;2
41;Hayir;Bazen;447;Arastirma Gelistirme;5;3;Fen;1;1814;2;Erkek;85;4;2;Saglik IsleriTemsilcisi;2;Bekar;6870;15530;3;Y;Hayir;12;3;1;80;0;11;3;1;3;2;1;2
41;Hayir;Bazen;796;Satis;4;1;Pazarlama;1;1815;3;Kadin;81;3;3;Satis Yoneticisi;3;Bosanmis;10447;26458;0;Y;Evet;13;3;4;80;1;23;3;4;22;14;13;5
30;Hayir;Bazen;1092;Arastirma Gelistirme;10;3;Tip;1;1816;1;Kadin;64;3;3;Uretim Direktoru;3;Bekar;9667;2739;9;Y;Hayir;14;3;2;80;0;9;3;3;7;7;0;2
26;Evet;Bazen;920;Insan Kaynaklari;20;2;Tip;1;1818;4;Kadin;69;3;1;Insan Kaynaklari;2;Evli;2148;6889;0;Y;Evet;11;3;3;80;0;6;3;3;5;1;1;4
46;Evet;Bazen;261;Arastirma Gelistirme;21;2;Tip;1;1821;4;Kadin;66;3;2;Saglik IsleriTemsilcisi;2;Evli;8926;10842;4;Y;Hayir;22;4;4;80;1;13;2;4;9;7;3;7
40;Hayir;Bazen;1194;Arastirma Gelistirme;1;3;Fen;1;1822;3;Kadin;52;3;2;Saglik IsleriTemsilcisi;4;Bosanmis;6513;9060;4;Y;Hayir;17;3;4;80;1;12;3;3;5;3;0;3
34;Hayir;Bazen;810;Satis;8;2;Teknik;1;1823;2;Erkek;92;4;2;Satis Yoneticisi;3;Evli;6799;22128;1;Y;Hayir;21;4;3;80;2;10;5;3;10;8;4;8
58;Hayir;Hic;350;Satis;2;3;Tip;1;1824;2;Erkek;52;3;4;Yonetici;2;Bosanmis;16291;22577;4;Y;Hayir;22;4;4;80;1;37;0;2;16;9;14;14
35;Hayir;Bazen;185;Arastirma Gelistirme;23;4;Tip;1;1826;2;Erkek;91;1;1;Lobarant;3;Evli;2705;9696;0;Y;Hayir;16;3;2;80;1;6;2;4;5;4;0;3
47;Hayir;Bazen;1001;Arastirma Gelistirme;4;3;Fen;1;1827;3;Kadin;92;2;3;Uretim Direktoru;2;Bosanmis;10333;19271;8;Y;Evet;12;3;3;80;1;28;4;3;22;11;14;10
40;Hayir;Bazen;750;Arastirma Gelistirme;12;3;Fen;1;1829;2;Kadin;47;3;2;Saglik IsleriTemsilcisi;1;Bosanmis;4448;10748;2;Y;Hayir;12;3;2;80;1;15;3;3;7;4;7;7
54;Hayir;Bazen;431;Arastirma Gelistirme;7;4;Tip;1;1830;4;Kadin;68;3;2;Arastirmaci;4;Evli;6854;15696;4;Y;Hayir;15;3;2;80;1;14;2;2;7;1;1;7
31;Hayir;Surekli;1125;Satis;7;4;Pazarlama;1;1833;1;Kadin;68;3;3;Satis Yoneticisi;1;Evli;9637;8277;2;Y;Hayir;14;3;4;80;2;9;3;3;3;2;2;2
28;Hayir;Bazen;1217;Arastirma Gelistirme;1;3;Tip;1;1834;3;Kadin;67;3;1;Arastirmaci;1;Evli;3591;12719;1;Y;Hayir;25;4;3;80;1;3;3;3;3;2;1;2
38;Hayir;Bazen;723;Satis;2;4;Pazarlama;1;1835;2;Kadin;77;1;2;Satis Temsilcisi;4;Evli;5405;4244;2;Y;Evet;20;4;1;80;2;20;4;2;4;2;0;3
26;Hayir;Bazen;572;Satis;10;3;Tip;1;1836;3;Erkek;46;3;2;Satis Yoneticisi;4;Bekar;4684;9125;1;Y;Hayir;13;3;1;80;0;5;4;3;5;3;1;2
58;Hayir;Surekli;1216;Arastirma Gelistirme;15;4;Fen;1;1837;1;Erkek;87;3;4;Arastirma Direktoru;3;Evli;15787;21624;2;Y;Evet;14;3;2;80;0;23;3;3;2;2;2;2
18;Hayir;Hic;1431;Arastirma Gelistirme;14;3;Tip;1;1839;2;Kadin;33;3;1;Arastirmaci;3;Bekar;1514;8018;1;Y;Hayir;16;3;3;80;0;0;4;1;0;0;0;0
31;Evet;Bazen;359;Insan Kaynaklari;18;5;Insan Kaynaklari;1;1842;4;Erkek;89;4;1;Insan Kaynaklari;1;Evli;2956;21495;0;Y;Hayir;17;3;3;80;0;2;4;3;1;0;0;0
29;Evet;Bazen;350;Insan Kaynaklari;13;3;Insan Kaynaklari;1;1844;1;Erkek;56;2;1;Insan Kaynaklari;1;Bosanmis;2335;3157;4;Y;Evet;15;3;4;80;3;4;3;3;2;2;2;0
45;Hayir;Hic;589;Satis;2;4;Fen;1;1845;3;Kadin;67;3;2;Satis Yoneticisi;3;Evli;5154;19665;4;Y;Hayir;22;4;2;80;2;10;3;4;8;7;5;7
36;Hayir;Bazen;430;Arastirma Gelistirme;2;4;Diger;1;1847;4;Kadin;73;3;2;Arastirmaci;2;Evli;6962;19573;4;Y;Evet;22;4;4;80;1;15;2;3;1;0;0;0
43;Hayir;Surekli;1422;Satis;2;4;Fen;1;1849;1;Erkek;92;3;2;Satis Yoneticisi;4;Evli;5675;19246;1;Y;Hayir;20;4;3;80;1;7;5;3;7;7;7;7
27;Hayir;Surekli;1297;Arastirma Gelistirme;5;2;Fen;1;1850;4;Kadin;53;3;1;Lobarant;4;Bekar;2379;19826;0;Y;Evet;14;3;3;80;0;6;3;2;5;4;0;2
29;Hayir;Surekli;574;Arastirma Gelistirme;20;1;Tip;1;1852;4;Erkek;40;3;1;Lobarant;4;Evli;3812;7003;1;Y;Hayir;13;3;2;80;0;11;3;4;11;8;3;10
32;Hayir;Surekli;1318;Satis;10;4;Pazarlama;1;1853;4;Erkek;79;3;2;Satis Yoneticisi;4;Bekar;4648;26075;8;Y;Hayir;13;3;3;80;0;4;2;4;0;0;0;0
42;Hayir;Hic;355;Arastirma Gelistirme;10;4;Teknik;1;1854;3;Erkek;38;3;1;Arastirmaci;3;Evli;2936;6161;3;Y;Hayir;22;4;2;80;2;10;1;2;6;3;3;3
47;Hayir;Bazen;207;Arastirma Gelistirme;9;4;Fen;1;1856;2;Kadin;64;3;1;Lobarant;3;Bekar;2105;5411;4;Y;Hayir;12;3;3;80;0;7;2;3;2;2;2;0
46;Hayir;Bazen;706;Arastirma Gelistirme;2;2;Fen;1;1857;4;Erkek;82;3;3;Uretim Direktoru;4;Bosanmis;8578;19989;3;Y;Hayir;14;3;3;80;1;12;4;2;9;8;4;7
28;Hayir;Hic;280;Insan Kaynaklari;1;2;Fen;1;1858;3;Erkek;43;3;1;Insan Kaynaklari;4;Bosanmis;2706;10494;1;Y;Hayir;15;3;2;80;1;3;2;3;3;2;2;2
29;Hayir;Bazen;726;Arastirma Gelistirme;29;1;Fen;1;1859;4;Erkek;93;1;2;Saglik IsleriTemsilcisi;3;Bosanmis;6384;21143;8;Y;Hayir;17;3;4;80;2;11;3;3;7;0;1;6
42;Hayir;Bazen;1142;Arastirma Gelistirme;8;3;Fen;1;1860;4;Erkek;81;3;1;Lobarant;3;Bekar;3968;13624;4;Y;Hayir;13;3;4;80;0;8;3;3;0;0;0;0
32;Evet;Bazen;414;Satis;2;4;Pazarlama;1;1862;3;Erkek;82;2;2;Satis Yoneticisi;2;Bekar;9907;26186;7;Y;Evet;12;3;3;80;0;7;3;2;2;2;2;2
46;Hayir;Bazen;1319;Satis;3;3;Teknik;1;1863;1;Kadin;45;4;4;Satis Yoneticisi;1;Bosanmis;13225;7739;2;Y;Hayir;12;3;4;80;1;25;5;3;19;17;2;8
27;Hayir;Bazen;728;Satis;23;1;Tip;1;1864;2;Kadin;36;2;2;Satis Temsilcisi;3;Evli;3540;7018;1;Y;Hayir;21;4;4;80;1;9;5;3;9;8;5;8
29;Hayir;Bazen;352;Insan Kaynaklari;6;1;Tip;1;1865;4;Erkek;87;2;1;Insan Kaynaklari;2;Evli;2804;15434;1;Y;Hayir;11;3;4;80;0;1;3;3;1;0;0;0
43;Hayir;Bazen;823;Arastirma Gelistirme;6;3;Tip;1;1866;1;Kadin;81;2;5;Yonetici;3;Evli;19392;22539;7;Y;Hayir;13;3;4;80;0;21;2;3;16;12;6;14
48;Hayir;Bazen;1224;Arastirma Gelistirme;10;3;Fen;1;1867;4;Erkek;91;2;5;Arastirma Direktoru;2;Evli;19665;13583;4;Y;Hayir;12;3;4;80;0;29;3;3;22;10;12;9
29;Evet;Surekli;459;Arastirma Gelistirme;24;2;Fen;1;1868;4;Erkek;73;2;1;Arastirmaci;4;Bekar;2439;14753;1;Y;Evet;24;4;2;80;0;1;3;2;1;0;1;0
46;Evet;Bazen;1254;Satis;10;3;Fen;1;1869;3;Kadin;64;3;3;Satis Yoneticisi;2;Evli;7314;14011;5;Y;Hayir;21;4;3;80;3;14;2;3;8;7;0;7
27;Hayir;Surekli;1131;Arastirma Gelistirme;15;3;Fen;1;1870;4;Kadin;77;2;1;Arastirmaci;1;Evli;4774;23844;0;Y;Hayir;19;3;4;80;1;8;2;2;7;6;7;3
39;Hayir;Bazen;835;Arastirma Gelistirme;19;4;Diger;1;1871;4;Erkek;41;3;2;Arastirmaci;4;Bosanmis;3902;5141;8;Y;Hayir;14;3;2;80;3;7;2;3;2;2;2;2
55;Hayir;Bazen;836;Arastirma Gelistirme;2;4;Teknik;1;1873;2;Erkek;98;2;1;Arastirmaci;4;Evli;2662;7975;8;Y;Hayir;20;4;2;80;1;19;2;4;5;2;0;4
28;Hayir;Bazen;1172;Satis;3;3;Tip;1;1875;2;Kadin;78;3;1;Satis Temsilcisi;2;Evli;2856;3692;1;Y;Hayir;19;3;4;80;1;1;3;3;1;0;0;0
30;Evet;Bazen;945;Satis;9;3;Tip;1;1876;2;Erkek;89;3;1;Satis Temsilcisi;4;Bekar;1081;16019;1;Y;Hayir;13;3;3;80;0;1;3;2;1;0;0;0
22;Evet;Bazen;391;Arastirma Gelistirme;7;1;Fen;1;1878;4;Erkek;75;3;1;Arastirmaci;2;Bekar;2472;26092;1;Y;Evet;23;4;1;80;0;1;2;3;1;0;0;0
36;Hayir;Bazen;1266;Satis;10;4;Teknik;1;1880;2;Kadin;63;2;2;Satis Yoneticisi;3;Evli;5673;6060;1;Y;Evet;13;3;1;80;1;10;4;3;10;9;1;7
31;Hayir;Bazen;311;Arastirma Gelistirme;20;3;Fen;1;1881;2;Erkek;89;3;2;Lobarant;3;Bosanmis;4197;18624;1;Y;Hayir;11;3;1;80;1;10;2;3;10;8;0;2
34;Hayir;Bazen;1480;Satis;4;3;Fen;1;1882;3;Erkek;64;3;3;Satis Yoneticisi;4;Evli;9713;24444;2;Y;Evet;13;3;4;80;3;9;3;3;5;3;1;0
29;Hayir;Bazen;592;Arastirma Gelistirme;7;3;Fen;1;1883;4;Erkek;59;3;1;Lobarant;1;Bekar;2062;19384;3;Y;Hayir;14;3;2;80;0;11;2;3;3;2;1;2
37;Hayir;Bazen;783;Arastirma Gelistirme;7;4;Tip;1;1885;4;Erkek;78;3;2;Arastirmaci;1;Evli;4284;13588;5;Y;Evet;22;4;3;80;1;16;2;3;5;3;0;4
35;Hayir;Bazen;219;Arastirma Gelistirme;16;2;Diger;1;1886;4;Kadin;44;2;2;Uretim Direktoru;2;Evli;4788;25388;0;Y;Evet;11;3;4;80;0;4;2;3;3;2;0;2
45;Hayir;Bazen;556;Arastirma Gelistirme;25;2;Fen;1;1888;2;Kadin;93;2;2;Uretim Direktoru;4;Evli;5906;23888;0;Y;Hayir;13;3;4;80;2;10;2;2;9;8;3;8
36;Hayir;Surekli;1213;Insan Kaynaklari;2;1;Insan Kaynaklari;1;1890;2;Erkek;94;2;2;Insan Kaynaklari;4;Bekar;3886;4223;1;Y;Hayir;21;4;4;80;0;10;2;2;10;1;0;8
40;Hayir;Bazen;1137;Arastirma Gelistirme;1;4;Fen;1;1892;1;Erkek;98;3;4;Yonetici;1;Bosanmis;16823;18991;2;Y;Hayir;11;3;1;80;1;22;3;3;19;7;11;16
26;Hayir;Bazen;482;Arastirma Gelistirme;1;2;Fen;1;1893;2;Kadin;90;2;1;Arastirmaci;3;Evli;2933;14908;1;Y;Evet;13;3;3;80;1;1;3;2;1;0;1;0
27;Hayir;Bazen;511;Satis;2;2;Tip;1;1898;1;Kadin;89;4;2;Satis Yoneticisi;3;Bekar;6500;26997;0;Y;Hayir;14;3;2;80;0;9;5;2;8;7;0;7
48;Hayir;Surekli;117;Arastirma Gelistirme;22;3;Tip;1;1900;4;Kadin;58;3;4;Yonetici;4;Bosanmis;17174;2437;3;Y;Hayir;11;3;2;80;1;24;3;3;22;17;4;7
44;Hayir;Bazen;170;Arastirma Gelistirme;1;4;Fen;1;1903;2;Erkek;78;4;2;Saglik IsleriTemsilcisi;1;Evli;5033;9364;2;Y;Hayir;15;3;4;80;1;10;5;3;2;0;2;2
34;Evet;Hic;967;Arastirma Gelistirme;16;4;Teknik;1;1905;4;Erkek;85;1;1;Arastirmaci;1;Evli;2307;14460;1;Y;Evet;23;4;2;80;1;5;2;3;5;2;3;0
56;Evet;Bazen;1162;Arastirma Gelistirme;24;2;Fen;1;1907;1;Erkek;97;3;1;Lobarant;4;Bekar;2587;10261;1;Y;Hayir;16;3;4;80;0;5;3;3;4;2;1;0
36;Hayir;Bazen;335;Satis;17;2;Pazarlama;1;1908;3;Erkek;33;2;2;Satis Yoneticisi;2;Evli;5507;16822;2;Y;Hayir;16;3;3;80;2;12;1;1;4;2;1;3
41;Hayir;Bazen;337;Satis;8;3;Pazarlama;1;1909;3;Kadin;54;3;2;Satis Yoneticisi;2;Evli;4393;26841;5;Y;Hayir;21;4;3;80;1;14;3;3;5;4;1;4
42;Hayir;Bazen;1396;Arastirma Gelistirme;6;3;Tip;1;1911;3;Erkek;83;3;3;Arastirma Direktoru;1;Evli;13348;14842;9;Y;Hayir;13;3;2;80;1;18;3;4;13;7;5;7
31;Hayir;Bazen;1079;Satis;10;2;Tip;1;1912;3;Kadin;86;3;2;Satis Yoneticisi;4;Bosanmis;6583;20115;2;Y;Evet;11;3;4;80;1;8;2;3;5;2;1;4
34;Hayir;Bazen;735;Satis;3;1;Tip;1;1915;4;Kadin;75;2;2;Satis Yoneticisi;4;Evli;8103;16495;3;Y;Evet;12;3;3;80;0;9;3;2;4;2;0;1
31;Hayir;Bazen;471;Arastirma Gelistirme;4;3;Tip;1;1916;1;Kadin;62;4;1;Lobarant;3;Bosanmis;3978;16031;8;Y;Hayir;12;3;2;80;1;4;0;2;2;2;2;2
26;Hayir;Surekli;1096;Arastirma Gelistirme;6;3;Diger;1;1918;3;Erkek;61;4;1;Lobarant;4;Evli;2544;7102;0;Y;Hayir;18;3;1;80;1;8;3;3;7;7;7;7
45;Hayir;Surekli;1297;Arastirma Gelistirme;1;4;Tip;1;1922;2;Erkek;44;3;2;Saglik IsleriTemsilcisi;3;Bekar;5399;14511;4;Y;Hayir;12;3;3;80;0;12;3;3;4;2;0;3
33;Hayir;Bazen;217;Satis;10;4;Pazarlama;1;1924;2;Erkek;43;3;2;Satis Yoneticisi;3;Bekar;5487;10410;1;Y;Hayir;14;3;2;80;0;10;2;2;10;4;0;9
28;Hayir;Surekli;783;Satis;1;2;Fen;1;1927;3;Erkek;42;2;2;Satis Yoneticisi;4;Evli;6834;19255;1;Y;Evet;12;3;3;80;1;7;2;3;7;7;0;7
29;Evet;Surekli;746;Satis;24;3;Teknik;1;1928;3;Erkek;45;4;1;Satis Temsilcisi;1;Bekar;1091;10642;1;Y;Hayir;17;3;4;80;0;1;3;3;1;0;0;0
39;Hayir;Hic;1251;Satis;21;4;Fen;1;1929;1;Kadin;32;1;2;Satis Yoneticisi;3;Evli;5736;3987;6;Y;Hayir;19;3;3;80;1;10;1;3;3;2;1;2
27;Hayir;Bazen;1354;Arastirma Gelistirme;2;4;Teknik;1;1931;2;Erkek;41;3;1;Arastirmaci;2;Evli;2226;6073;1;Y;Hayir;11;3;3;80;1;6;3;2;5;3;1;2
34;Hayir;Surekli;735;Arastirma Gelistirme;22;4;Diger;1;1932;3;Erkek;86;2;2;Arastirmaci;4;Evli;5747;26496;1;Y;Evet;15;3;2;80;0;16;3;3;15;10;6;11
28;Evet;Bazen;1475;Satis;13;2;Pazarlama;1;1933;4;Kadin;84;3;2;Satis Yoneticisi;3;Bekar;9854;23352;3;Y;Evet;11;3;4;80;0;6;0;3;2;0;2;2
47;Hayir;Hic;1169;Arastirma Gelistirme;14;4;Teknik;1;1934;3;Erkek;64;3;2;Arastirmaci;2;Evli;5467;2125;8;Y;Hayir;18;3;3;80;1;16;4;4;8;7;1;7
56;Hayir;Bazen;1443;Satis;11;5;Pazarlama;1;1935;4;Kadin;89;2;2;Satis Yoneticisi;1;Evli;5380;20328;4;Y;Hayir;16;3;3;80;1;6;3;3;0;0;0;0
39;Hayir;Bazen;867;Arastirma Gelistirme;9;2;Tip;1;1936;1;Erkek;87;3;2;Uretim Direktoru;1;Evli;5151;12315;1;Y;Hayir;25;4;4;80;1;10;3;3;10;0;7;9
38;Hayir;Surekli;1394;Arastirma Gelistirme;8;3;Tip;1;1937;4;Kadin;58;2;2;Arastirmaci;2;Bosanmis;2133;18115;1;Y;Evet;16;3;3;80;1;20;3;3;20;11;0;7
58;Hayir;Bazen;605;Satis;21;3;Fen;1;1938;4;Kadin;72;3;4;Yonetici;4;Evli;17875;11761;4;Y;Evet;13;3;3;80;1;29;2;2;1;0;0;0
32;Evet;Surekli;238;Arastirma Gelistirme;5;2;Fen;1;1939;1;Kadin;47;4;1;Arastirmaci;3;Bekar;2432;15318;3;Y;Evet;14;3;1;80;0;8;2;3;4;1;0;3
38;Hayir;Bazen;1206;Arastirma Gelistirme;9;2;Fen;1;1940;2;Erkek;71;3;1;Arastirmaci;4;Bosanmis;4771;14293;2;Y;Hayir;19;3;4;80;2;10;0;4;5;2;0;3
49;Hayir;Surekli;1064;Arastirma Gelistirme;2;1;Fen;1;1941;2;Erkek;42;3;5;Arastirma Direktoru;4;Evli;19161;13738;3;Y;Hayir;15;3;4;80;0;28;3;3;5;4;4;3
42;Hayir;Bazen;419;Satis;12;4;Pazarlama;1;1943;2;Erkek;77;3;2;Satis Yoneticisi;4;Bosanmis;5087;2900;3;Y;Evet;12;3;3;80;2;14;4;3;0;0;0;0
27;Evet;Surekli;1337;Insan Kaynaklari;22;3;Insan Kaynaklari;1;1944;1;Kadin;58;2;1;Insan Kaynaklari;2;Evli;2863;19555;1;Y;Hayir;12;3;1;80;0;1;2;3;1;0;0;0
35;Hayir;Bazen;682;Satis;18;4;Tip;1;1945;2;Erkek;71;3;2;Satis Yoneticisi;1;Evli;5561;15975;0;Y;Hayir;16;3;4;80;1;6;2;1;5;3;0;4
28;Hayir;Hic;1103;Arastirma Gelistirme;16;3;Tip;1;1947;3;Erkek;49;3;1;Arastirmaci;3;Bekar;2144;2122;1;Y;Hayir;14;3;3;80;0;5;3;2;5;3;1;4
31;Hayir;Hic;976;Arastirma Gelistirme;3;2;Tip;1;1948;3;Erkek;48;3;1;Arastirmaci;1;Bosanmis;3065;3995;1;Y;Evet;13;3;4;80;1;4;3;4;4;2;2;3
36;Hayir;Hic;1351;Arastirma Gelistirme;9;4;Fen;1;1949;1;Erkek;66;4;1;Lobarant;2;Evli;2810;9238;1;Y;Hayir;22;4;2;80;0;5;3;3;5;4;0;2
34;Hayir;Bazen;937;Satis;1;3;Pazarlama;1;1950;1;Erkek;32;3;3;Satis Yoneticisi;4;Bekar;9888;6770;1;Y;Hayir;21;4;1;80;0;14;3;2;14;8;2;1
34;Hayir;Bazen;1239;Satis;13;4;Tip;1;1951;4;Erkek;39;3;3;Satis Yoneticisi;3;Bosanmis;8628;22914;1;Y;Hayir;18;3;3;80;1;9;2;2;8;7;1;1
26;Hayir;Bazen;157;Arastirma Gelistirme;1;3;Tip;1;1952;3;Erkek;95;3;1;Lobarant;1;Bekar;2867;20006;0;Y;Hayir;13;3;4;80;0;8;6;2;7;7;7;6
29;Hayir;Bazen;136;Arastirma Gelistirme;1;3;Fen;1;1954;1;Erkek;89;3;2;Saglik IsleriTemsilcisi;1;Evli;5373;6225;0;Y;Hayir;12;3;1;80;1;6;5;2;5;3;0;2
32;Hayir;Hic;1146;Arastirma Gelistirme;15;4;Tip;1;1955;3;Kadin;34;3;2;Saglik IsleriTemsilcisi;4;Bosanmis;6667;16542;5;Y;Hayir;18;3;2;80;1;9;6;3;5;1;1;2
31;Hayir;Surekli;1125;Arastirma Gelistirme;1;3;Fen;1;1956;4;Erkek;48;1;2;Arastirmaci;1;Evli;5003;5771;1;Y;Hayir;21;4;2;80;0;10;6;3;10;8;8;7
28;Evet;Bazen;1404;Arastirma Gelistirme;17;3;Teknik;1;1960;3;Erkek;32;2;1;Lobarant;4;Bosanmis;2367;18779;5;Y;Hayir;12;3;1;80;1;6;2;2;4;1;0;3
38;Hayir;Bazen;1404;Satis;1;3;Fen;1;1961;1;Erkek;59;2;1;Satis Temsilcisi;1;Bekar;2858;11473;4;Y;Hayir;14;3;1;80;0;20;3;2;1;0;0;0
35;Hayir;Bazen;1224;Satis;7;4;Fen;1;1962;3;Kadin;55;3;2;Satis Yoneticisi;4;Evli;5204;13586;1;Y;Evet;11;3;4;80;0;10;2;3;10;8;0;9
27;Hayir;Bazen;954;Satis;9;3;Pazarlama;1;1965;4;Erkek;44;3;2;Satis Yoneticisi;4;Bekar;4105;5099;1;Y;Hayir;14;3;1;80;0;7;5;3;7;7;0;7
